Year,Province,Division,District,VehicleType,Count
2022,Punjab,Sargodha,Khushab,Pickups/Delivery Vans,832
2022,Punjab,Sargodha,Khushab,Taxis,20
2022,Punjab,Sargodha,Khushab,Tractors,7092
2022,Punjab,Sargodha,Khushab,Trucks,520
2022,Punjab,Lahore,Lahore,Auto Rickshaws,221960
2022,Punjab,Lahore,Lahore,Mini Buses/Buses/Flying/Luxury Coaches,65279
2022,Punjab,Lahore,Lahore,Motor Cars/Jeeps/Station Wagons,1530302
2022,Punjab,Lahore,Lahore,Motor Cycles/Scooters,4720926
2022,Punjab,Lahore,Lahore,Other Vehicles,6012
2022,Punjab,Lahore,Lahore,Pickups/Delivery Vans,125804
2022,Punjab,Lahore,Lahore,Taxis,27686
2022,Punjab,Lahore,Lahore,Tractors,60451
2022,Punjab,Lahore,Lahore,Trucks,44095
2022,Punjab,D.G.Khan,Layyah,Auto Rickshaws,11007
2022,Punjab,D.G.Khan,Layyah,Mini Buses/Buses/Flying/Luxury Coaches,280
2022,Punjab,D.G.Khan,Layyah,Motor Cars/Jeeps/Station Wagons,1781
2022,Punjab,D.G.Khan,Layyah,Motor Cycles/Scooters,200505
2022,Punjab,D.G.Khan,Layyah,Other Vehicles,32
2022,Punjab,D.G.Khan,Layyah,Pickups/Delivery Vans,605
2022,Punjab,D.G.Khan,Layyah,Taxis,134
2022,Punjab,D.G.Khan,Layyah,Tractors,13894
2022,Punjab,D.G.Khan,Layyah,Trucks,110
2022,Punjab,Multan,Lodhran,Auto Rickshaws,674
2022,Punjab,Multan,Lodhran,Mini Buses/Buses/Flying/Luxury Coaches,175
2022,Punjab,Multan,Lodhran,Motor Cars/Jeeps/Station Wagons,3177
2022,Punjab,Multan,Lodhran,Motor Cycles/Scooters,79268
2022,Punjab,Multan,Lodhran,Other Vehicles,17
2022,Punjab,Multan,Lodhran,Pickups/Delivery Vans,569
2022,Punjab,Multan,Lodhran,Taxis,356
2022,Punjab,Multan,Lodhran,Tractors,8020
2022,Punjab,Multan,Lodhran,Trucks,256
2022,Punjab,Gujranwala,M.B.Din,Auto Rickshaws,3846
2022,Punjab,Gujranwala,M.B.Din,Mini Buses/Buses/Flying/Luxury Coaches,375
2022,Punjab,Gujranwala,M.B.Din,Motor Cars/Jeeps/Station Wagons,2278
2022,Punjab,Gujranwala,M.B.Din,Motor Cycles/Scooters,176173
2022,Punjab,Gujranwala,M.B.Din,Other Vehicles,29
2022,Punjab,Gujranwala,M.B.Din,Pickups/Delivery Vans,1436
2022,Punjab,Gujranwala,M.B.Din,Taxis,220
2022,Punjab,Gujranwala,M.B.Din,Tractors,7332
2022,Punjab,Gujranwala,M.B.Din,Trucks,174
2022,Punjab,Sargodha,Mianwali,Auto Rickshaws,8400
2022,Punjab,Sargodha,Mianwali,Mini Buses/Buses/Flying/Luxury Coaches,766
2022,Punjab,Sargodha,Mianwali,Motor Cars/Jeeps/Station Wagons,1275
2022,Punjab,Sargodha,Mianwali,Motor Cycles/Scooters,204228
2022,Punjab,Sargodha,Mianwali,Other Vehicles,44
2022,Punjab,Sargodha,Mianwali,Pickups/Delivery Vans,3284
2022,Punjab,Sargodha,Mianwali,Taxis,262
2022,Punjab,Sargodha,Mianwali,Tractors,9773
2022,Punjab,Sargodha,Mianwali,Trucks,750
2022,Punjab,Multan,Multan,Auto Rickshaws,22414
2022,Punjab,Multan,Multan,Mini Buses/Buses/Flying/Luxury Coaches,5760
2022,Punjab,Multan,Multan,Motor Cars/Jeeps/Station Wagons,123734
2022,Punjab,Multan,Multan,Motor Cycles/Scooters,1395757
2022,Punjab,Multan,Multan,Other Vehicles,151
2022,Punjab,Multan,Multan,Pickups/Delivery Vans,21404
2022,Punjab,Multan,Multan,Taxis,10710
2022,Punjab,Multan,Multan,Tractors,20816
2022,Punjab,Multan,Multan,Trucks,6788
2022,Punjab,D.G.Khan,Muzaffargarh,Auto Rickshaws,773
2022,Punjab,D.G.Khan,Muzaffargarh,Mini Buses/Buses/Flying/Luxury Coaches,215
2022,Punjab,D.G.Khan,Muzaffargarh,Motor Cars/Jeeps/Station Wagons,2392
2022,Punjab,D.G.Khan,Muzaffargarh,Motor Cycles/Scooters,169295
2022,Punjab,D.G.Khan,Muzaffargarh,Other Vehicles,34
2022,Punjab,D.G.Khan,Muzaffargarh,Pickups/Delivery Vans,624
2022,Punjab,D.G.Khan,Muzaffargarh,Taxis,147
2022,Punjab,D.G.Khan,Muzaffargarh,Tractors,11373
2022,Punjab,D.G.Khan,Muzaffargarh,Trucks,528
2022,Punjab,Lahore,Nankana Sahib,Auto Rickshaws,47
2022,Punjab,Lahore,Nankana Sahib,Mini Buses/Buses/Flying/Luxury Coaches,35
2022,Punjab,Lahore,Nankana Sahib,Motor Cars/Jeeps/Station Wagons,427
2022,Punjab,Lahore,Nankana Sahib,Motor Cycles/Scooters,40562
2022,Punjab,Lahore,Nankana Sahib,Other Vehicles,18
2022,Punjab,Lahore,Nankana Sahib,Pickups/Delivery Vans,128
2022,Punjab,Lahore,Nankana Sahib,Taxis,1
2022,Punjab,Lahore,Nankana Sahib,Tractors,2276
2022,Punjab,Lahore,Nankana Sahib,Trucks,24
2022,Punjab,Gujranwala,Narowal,Auto Rickshaws,2660
2022,Punjab,Gujranwala,Narowal,Mini Buses/Buses/Flying/Luxury Coaches,45
2022,Punjab,Gujranwala,Narowal,Motor Cars/Jeeps/Station Wagons,454
2022,Punjab,Gujranwala,Narowal,Motor Cycles/Scooters,68374
2022,Punjab,Gujranwala,Narowal,Other Vehicles,17
2022,Punjab,Gujranwala,Narowal,Pickups/Delivery Vans,332
2022,Punjab,Gujranwala,Narowal,Taxis,1
2022,Punjab,Gujranwala,Narowal,Tractors,11035
2022,Punjab,Gujranwala,Narowal,Trucks,17
2022,Punjab,Lahore,Okara,Auto Rickshaws,3446
2022,Punjab,Lahore,Okara,Mini Buses/Buses/Flying/Luxury Coaches,269
2022,Punjab,Lahore,Okara,Motor Cars/Jeeps/Station Wagons,3333
2022,Punjab,Lahore,Okara,Motor Cycles/Scooters,346506
2022,Punjab,Lahore,Okara,Other Vehicles,46
2022,Punjab,Lahore,Okara,Pickups/Delivery Vans,1490
2022,Punjab,Lahore,Okara,Taxis,166
2022,Punjab,Lahore,Okara,Tractors,15618
2022,Punjab,Lahore,Okara,Trucks,586
2022,Punjab,Multan,Pakpattan,Auto Rickshaws,251
2022,Punjab,Multan,Pakpattan,Mini Buses/Buses/Flying/Luxury Coaches,125
2022,Punjab,Multan,Pakpattan,Motor Cars/Jeeps/Station Wagons,1150
2022,Punjab,Multan,Pakpattan,Motor Cycles/Scooters,129308
2022,Punjab,Multan,Pakpattan,Other Vehicles,23
2022,Punjab,Multan,Pakpattan,Pickups/Delivery Vans,494
2022,Punjab,Multan,Pakpattan,Taxis,9
2022,Punjab,Multan,Pakpattan,Tractors,11050
2022,Punjab,Multan,Pakpattan,Trucks,38
2022,Punjab,Bahawalpur,R.Y.Khan,Auto Rickshaws,506
2022,Punjab,Bahawalpur,R.Y.Khan,Mini Buses/Buses/Flying/Luxury Coaches,1166
2022,Punjab,Bahawalpur,R.Y.Khan,Motor Cars/Jeeps/Station Wagons,16582
2022,Punjab,Bahawalpur,R.Y.Khan,Motor Cycles/Scooters,848186
2022,Punjab,Bahawalpur,R.Y.Khan,Other Vehicles,66
2022,Punjab,Bahawalpur,R.Y.Khan,Pickups/Delivery Vans,3949
2022,Punjab,Bahawalpur,R.Y.Khan,Taxis,426
2022,Punjab,Bahawalpur,R.Y.Khan,Tractors,28072
2022,Punjab,Bahawalpur,R.Y.Khan,Trucks,788
2022,Punjab,D.G.Khan,Rajanpur,Auto Rickshaws,4
2022,Punjab,D.G.Khan,Rajanpur,Mini Buses/Buses/Flying/Luxury Coaches,99
2022,Punjab,D.G.Khan,Rajanpur,Motor Cars/Jeeps/Station Wagons,630
2022,Punjab,D.G.Khan,Rajanpur,Motor Cycles/Scooters,34170
2022,Punjab,D.G.Khan,Rajanpur,Other Vehicles,26
2022,Punjab,D.G.Khan,Rajanpur,Pickups/Delivery Vans,344
2022,Punjab,D.G.Khan,Rajanpur,Taxis,192
2022,Punjab,D.G.Khan,Rajanpur,Tractors,4034
2022,Punjab,D.G.Khan,Rajanpur,Trucks,37
2022,Punjab,Rawalpindi,Rawalpindi,Auto Rickshaws,33146
2022,Punjab,Rawalpindi,Rawalpindi,Mini Buses/Buses/Flying/Luxury Coaches,14506
2022,Punjab,Rawalpindi,Rawalpindi,Motor Cars/Jeeps/Station Wagons,107048
2022,Punjab,Rawalpindi,Rawalpindi,Motor Cycles/Scooters,951450
2022,Punjab,Rawalpindi,Rawalpindi,Other Vehicles,478
2022,Punjab,Rawalpindi,Rawalpindi,Pickups/Delivery Vans,58008
2022,Punjab,Rawalpindi,Rawalpindi,Taxis,8145
2022,Punjab,Rawalpindi,Rawalpindi,Tractors,3992
2022,Punjab,Rawalpindi,Rawalpindi,Trucks,9269
2022,Punjab,Multan,Sahiwal,Auto Rickshaws,1108
2022,Punjab,Multan,Sahiwal,Mini Buses/Buses/Flying/Luxury Coaches,540
2022,Punjab,Multan,Sahiwal,Motor Cars/Jeeps/Station Wagons,10498
2022,Punjab,Multan,Sahiwal,Motor Cycles/Scooters,458182
2022,Punjab,Multan,Sahiwal,Other Vehicles,40
2022,Punjab,Multan,Sahiwal,Pickups/Delivery Vans,2869
2022,Punjab,Multan,Sahiwal,Taxis,1962
2022,Punjab,Multan,Sahiwal,Tractors,35249
2022,Punjab,Multan,Sahiwal,Trucks,1075
2022,Punjab,Sargodha,Sargodha,Auto Rickshaws,46038
2022,Punjab,Sargodha,Sargodha,Mini Buses/Buses/Flying/Luxury Coaches,1823
2022,Punjab,Sargodha,Sargodha,Motor Cars/Jeeps/Station Wagons,8656
2022,Punjab,Sargodha,Sargodha,Motor Cycles/Scooters,540563
2022,Punjab,Sargodha,Sargodha,Other Vehicles,74
2022,Punjab,Sargodha,Sargodha,Pickups/Delivery Vans,4334
2022,Punjab,Sargodha,Sargodha,Taxis,1843
2022,Punjab,Sargodha,Sargodha,Tractors,18816
2022,Punjab,Sargodha,Sargodha,Trucks,2758
2022,Punjab,Lahore,Sheikhupura,Auto Rickshaws,2084
2022,Punjab,Lahore,Sheikhupura,Mini Buses/Buses/Flying/Luxury Coaches,486
2022,Punjab,Lahore,Sheikhupura,Motor Cars/Jeeps/Station Wagons,2331
2022,Punjab,Lahore,Sheikhupura,Motor Cycles/Scooters,56804
2022,Punjab,Lahore,Sheikhupura,Other Vehicles,45
2022,Punjab,Lahore,Sheikhupura,Pickups/Delivery Vans,994
2022,Punjab,Lahore,Sheikhupura,Taxis,342
2022,Punjab,Lahore,Sheikhupura,Tractors,13879
2022,Punjab,Lahore,Sheikhupura,Trucks,1183
2022,Punjab,Gujranwala,Sialkot,Auto Rickshaws,34101
2022,Punjab,Gujranwala,Sialkot,Mini Buses/Buses/Flying/Luxury Coaches,2046
2022,Punjab,Gujranwala,Sialkot,Motor Cars/Jeeps/Station Wagons,29539
2022,Punjab,Gujranwala,Sialkot,Motor Cycles/Scooters,726743
2022,Punjab,Gujranwala,Sialkot,Other Vehicles,62
2022,Punjab,Gujranwala,Sialkot,Pickups/Delivery Vans,7680
2022,Punjab,Gujranwala,Sialkot,Taxis,450
2022,Punjab,Gujranwala,Sialkot,Tractors,12758
2022,Punjab,Gujranwala,Sialkot,Trucks,444
2022,Punjab,Faisalabad,T.T.Singh,Auto Rickshaws,402
2022,Punjab,Faisalabad,T.T.Singh,Mini Buses/Buses/Flying/Luxury Coaches,192
2022,Punjab,Faisalabad,T.T.Singh,Motor Cars/Jeeps/Station Wagons,1586
2022,Punjab,Faisalabad,T.T.Singh,Motor Cycles/Scooters,236400
2022,Punjab,Faisalabad,T.T.Singh,Other Vehicles,17
2022,Punjab,Faisalabad,T.T.Singh,Pickups/Delivery Vans,561
2022,Punjab,Faisalabad,T.T.Singh,Taxis,125
2022,Punjab,Faisalabad,T.T.Singh,Tractors,13150
2022,Punjab,Faisalabad,T.T.Singh,Trucks,106
2022,Punjab,Multan,Vehari,Auto Rickshaws,479
2022,Punjab,Multan,Vehari,Mini Buses/Buses/Flying/Luxury Coaches,319
2022,Punjab,Multan,Vehari,Motor Cars/Jeeps/Station Wagons,4550
2022,Punjab,Multan,Vehari,Motor Cycles/Scooters,399429
2022,Punjab,Multan,Vehari,Other Vehicles,8
2022,Punjab,Multan,Vehari,Pickups/Delivery Vans,656
2022,Punjab,Multan,Vehari,Taxis,802
2022,Punjab,Multan,Vehari,Tractors,18704
2022,Punjab,Multan,Vehari,Trucks,199
2023,Punjab,Rawalpindi,Attock,Auto Rickshaws,22743
2023,Punjab,Rawalpindi,Attock,Mini Buses/Buses/Flying/Luxury Coaches,2599
2023,Punjab,Rawalpindi,Attock,Motor Cars/Jeeps/Station Wagons,12757
2023,Punjab,Rawalpindi,Attock,Motor Cycles/Scooters,147847
2023,Punjab,Rawalpindi,Attock,Other Vehicles,81
2023,Punjab,Rawalpindi,Attock,Pickups/Delivery Vans,5476
2023,Punjab,Rawalpindi,Attock,Taxis,487
2023,Punjab,Rawalpindi,Attock,Tractors,11577
2023,Punjab,Rawalpindi,Attock,Trucks,1094
2023,Punjab,Bahawalpur,Bahawalnagar,Auto Rickshaws,550
2023,Punjab,Bahawalpur,Bahawalnagar,Mini Buses/Buses/Flying/Luxury Coaches,180
2023,Punjab,Bahawalpur,Bahawalnagar,Motor Cars/Jeeps/Station Wagons,3474
2023,Punjab,Bahawalpur,Bahawalnagar,Motor Cycles/Scooters,407223
2023,Punjab,Bahawalpur,Bahawalnagar,Other Vehicles,25
2023,Punjab,Bahawalpur,Bahawalnagar,Pickups/Delivery Vans,1965
2023,Punjab,Bahawalpur,Bahawalnagar,Taxis,355
2023,Punjab,Bahawalpur,Bahawalnagar,Tractors,24223
2023,Punjab,Bahawalpur,Bahawalnagar,Trucks,103
2023,Punjab,Bahawalpur,Bahawalpur,Auto Rickshaws,9482
2023,Punjab,Bahawalpur,Bahawalpur,Mini Buses/Buses/Flying/Luxury Coaches,963
2023,Punjab,Bahawalpur,Bahawalpur,Motor Cars/Jeeps/Station Wagons,23786
2023,Punjab,Bahawalpur,Bahawalpur,Motor Cycles/Scooters,626250
2023,Punjab,Bahawalpur,Bahawalpur,Other Vehicles,52
2023,Punjab,Bahawalpur,Bahawalpur,Pickups/Delivery Vans,4780
2023,Punjab,Bahawalpur,Bahawalpur,Taxis,3170
2023,Punjab,Bahawalpur,Bahawalpur,Tractors,15141
2023,Punjab,Bahawalpur,Bahawalpur,Trucks,719
2023,Punjab,Sargodha,Bhakkar,Auto Rickshaws,27275
2023,Punjab,Sargodha,Bhakkar,Mini Buses/Buses/Flying/Luxury Coaches,286
2023,Punjab,Sargodha,Bhakkar,Motor Cars/Jeeps/Station Wagons,1164
2023,Punjab,Sargodha,Bhakkar,Motor Cycles/Scooters,162233
2023,Punjab,Sargodha,Bhakkar,Other Vehicles,10
2023,Punjab,Sargodha,Bhakkar,Pickups/Delivery Vans,749
2023,Punjab,Sargodha,Bhakkar,Taxis,84
2023,Punjab,Sargodha,Bhakkar,Tractors,9883
2023,Punjab,Sargodha,Bhakkar,Trucks,120
2023,Punjab,Rawalpindi,Chakwal,Auto Rickshaws,19860
2023,Punjab,Rawalpindi,Chakwal,Mini Buses/Buses/Flying/Luxury Coaches,546
2023,Punjab,Rawalpindi,Chakwal,Motor Cars/Jeeps/Station Wagons,1847
2023,Punjab,Rawalpindi,Chakwal,Motor Cycles/Scooters,167445
2023,Punjab,Rawalpindi,Chakwal,Other Vehicles,29
2023,Punjab,Rawalpindi,Chakwal,Pickups/Delivery Vans,2367
2023,Punjab,Rawalpindi,Chakwal,Taxis,105
2023,Punjab,Rawalpindi,Chakwal,Tractors,8378
2023,Punjab,Rawalpindi,Chakwal,Trucks,129
2023,Punjab,Faisalabad,Chiniot,Auto Rickshaws,15680
2023,Punjab,Faisalabad,Chiniot,Mini Buses/Buses/Flying/Luxury Coaches,30
2023,Punjab,Faisalabad,Chiniot,Motor Cars/Jeeps/Station Wagons,1401
2023,Punjab,Faisalabad,Chiniot,Motor Cycles/Scooters,107375
2023,Punjab,Faisalabad,Chiniot,Other Vehicles,13
2023,Punjab,Faisalabad,Chiniot,Pickups/Delivery Vans,1403
2023,Punjab,Faisalabad,Chiniot,Taxis,10
2023,Punjab,Faisalabad,Chiniot,Tractors,1805
2023,Punjab,Faisalabad,Chiniot,Trucks,103
2023,Punjab,D.G.Khan,D.G.Khan,Auto Rickshaws,654
2023,Punjab,D.G.Khan,D.G.Khan,Mini Buses/Buses/Flying/Luxury Coaches,999
2023,Punjab,D.G.Khan,D.G.Khan,Motor Cars/Jeeps/Station Wagons,7156
2023,Punjab,D.G.Khan,D.G.Khan,Motor Cycles/Scooters,617325
2023,Punjab,D.G.Khan,D.G.Khan,Other Vehicles,62
2023,Punjab,D.G.Khan,D.G.Khan,Pickups/Delivery Vans,1912
2023,Punjab,D.G.Khan,D.G.Khan,Taxis,1530
2023,Punjab,D.G.Khan,D.G.Khan,Tractors,27267
2023,Punjab,D.G.Khan,D.G.Khan,Trucks,774
2023,Punjab,Faisalabad,Faisalabad,Auto Rickshaws,24605
2023,Punjab,Faisalabad,Faisalabad,Mini Buses/Buses/Flying/Luxury Coaches,3582
2023,Punjab,Faisalabad,Faisalabad,Motor Cars/Jeeps/Station Wagons,79529
2023,Punjab,Faisalabad,Faisalabad,Motor Cycles/Scooters,1552934
2023,Punjab,Faisalabad,Faisalabad,Other Vehicles,172
2023,Punjab,Faisalabad,Faisalabad,Pickups/Delivery Vans,17301
2023,Punjab,Faisalabad,Faisalabad,Taxis,5057
2023,Punjab,Faisalabad,Faisalabad,Tractors,14306
2023,Punjab,Faisalabad,Faisalabad,Trucks,5821
2023,Punjab,Gujranwala,Gujranwala,Auto Rickshaws,15164
2023,Punjab,Gujranwala,Gujranwala,Mini Buses/Buses/Flying/Luxury Coaches,1751
2023,Punjab,Gujranwala,Gujranwala,Motor Cars/Jeeps/Station Wagons,22318
2023,Punjab,Gujranwala,Gujranwala,Motor Cycles/Scooters,924978
2023,Punjab,Gujranwala,Gujranwala,Other Vehicles,695
2023,Punjab,Gujranwala,Gujranwala,Pickups/Delivery Vans,8373
2023,Punjab,Gujranwala,Gujranwala,Taxis,3471
2023,Punjab,Gujranwala,Gujranwala,Tractors,20127
2023,Punjab,Gujranwala,Gujranwala,Trucks,1501
2023,Punjab,Gujranwala,Gujrat,Auto Rickshaws,12223
2023,Punjab,Gujranwala,Gujrat,Mini Buses/Buses/Flying/Luxury Coaches,1003
2023,Punjab,Gujranwala,Gujrat,Motor Cars/Jeeps/Station Wagons,5980
2023,Punjab,Gujranwala,Gujrat,Motor Cycles/Scooters,508132
2023,Punjab,Gujranwala,Gujrat,Other Vehicles,69
2023,Punjab,Gujranwala,Gujrat,Pickups/Delivery Vans,3544
2023,Punjab,Gujranwala,Gujrat,Taxis,442
2023,Punjab,Gujranwala,Gujrat,Tractors,11029
2023,Punjab,Gujranwala,Gujrat,Trucks,824
2023,Punjab,Gujranwala,Hafizabad,Auto Rickshaws,331
2023,Punjab,Gujranwala,Hafizabad,Mini Buses/Buses/Flying/Luxury Coaches,225
2023,Punjab,Gujranwala,Hafizabad,Motor Cars/Jeeps/Station Wagons,1447
2023,Punjab,Gujranwala,Hafizabad,Motor Cycles/Scooters,131451
2023,Punjab,Gujranwala,Hafizabad,Other Vehicles,9
2023,Punjab,Gujranwala,Hafizabad,Pickups/Delivery Vans,451
2023,Punjab,Gujranwala,Hafizabad,Taxis,204
2023,Punjab,Gujranwala,Hafizabad,Tractors,4616
2023,Punjab,Gujranwala,Hafizabad,Trucks,109
2023,Punjab,Faisalabad,Jhang,Auto Rickshaws,20358
2023,Punjab,Faisalabad,Jhang,Mini Buses/Buses/Flying/Luxury Coaches,960
2023,Punjab,Faisalabad,Jhang,Motor Cars/Jeeps/Station Wagons,2855
2023,Punjab,Faisalabad,Jhang,Motor Cycles/Scooters,264384
2023,Punjab,Faisalabad,Jhang,Other Vehicles,24
2023,Punjab,Faisalabad,Jhang,Pickups/Delivery Vans,1342
2023,Punjab,Faisalabad,Jhang,Taxis,435
2023,Punjab,Faisalabad,Jhang,Tractors,12918
2023,Punjab,Faisalabad,Jhang,Trucks,1189
2023,Punjab,Rawalpindi,Jhelum,Auto Rickshaws,20523
2023,Punjab,Rawalpindi,Jhelum,Mini Buses/Buses/Flying/Luxury Coaches,609
2023,Punjab,Rawalpindi,Jhelum,Motor Cars/Jeeps/Station Wagons,6805
2023,Punjab,Rawalpindi,Jhelum,Motor Cycles/Scooters,260426
2023,Punjab,Rawalpindi,Jhelum,Other Vehicles,40
2023,Punjab,Rawalpindi,Jhelum,Pickups/Delivery Vans,2966
2023,Punjab,Rawalpindi,Jhelum,Taxis,296
2023,Punjab,Rawalpindi,Jhelum,Tractors,5835
2023,Punjab,Rawalpindi,Jhelum,Trucks,307
2023,Punjab,Lahore,Kasur,Auto Rickshaws,415
2023,Punjab,Lahore,Kasur,Mini Buses/Buses/Flying/Luxury Coaches,295
2023,Punjab,Lahore,Kasur,Motor Cars/Jeeps/Station Wagons,1041
2023,Punjab,Lahore,Kasur,Motor Cycles/Scooters,35154
2023,Punjab,Lahore,Kasur,Other Vehicles,32
2023,Punjab,Lahore,Kasur,Pickups/Delivery Vans,1451
2023,Punjab,Lahore,Kasur,Taxis,274
2023,Punjab,Lahore,Kasur,Tractors,18832
2023,Punjab,Lahore,Kasur,Trucks,548
2023,Punjab,Multan,Khanewal,Auto Rickshaws,590
2023,Punjab,Multan,Khanewal,Mini Buses/Buses/Flying/Luxury Coaches,87
2023,Punjab,Multan,Khanewal,Motor Cars/Jeeps/Station Wagons,2750
2023,Punjab,Multan,Khanewal,Motor Cycles/Scooters,300344
2023,Punjab,Multan,Khanewal,Other Vehicles,17
2023,Punjab,Multan,Khanewal,Pickups/Delivery Vans,473
2023,Punjab,Multan,Khanewal,Taxis,369
2023,Punjab,Multan,Khanewal,Tractors,12521
2023,Punjab,Multan,Khanewal,Trucks,91
2023,Punjab,Sargodha,Khushab,Auto Rickshaws,15802
2023,Punjab,Sargodha,Khushab,Mini Buses/Buses/Flying/Luxury Coaches,630
2023,Punjab,Sargodha,Khushab,Motor Cars/Jeeps/Station Wagons,1275
2023,Punjab,Sargodha,Khushab,Motor Cycles/Scooters,143327
2023,Punjab,Sargodha,Khushab,Other Vehicles,21
2023,Punjab,Sargodha,Khushab,Pickups/Delivery Vans,881
2023,Punjab,Sargodha,Khushab,Taxis,20
2023,Punjab,Sargodha,Khushab,Tractors,7269
2023,Punjab,Sargodha,Khushab,Trucks,520
2023,Punjab,Lahore,Lahore,Auto Rickshaws,223711
2023,Punjab,Lahore,Lahore,Mini Buses/Buses/Flying/Luxury Coaches,66047
2023,Punjab,Lahore,Lahore,Motor Cars/Jeeps/Station Wagons,1561386
2023,Punjab,Lahore,Lahore,Motor Cycles/Scooters,4822762
2023,Punjab,Lahore,Lahore,Other Vehicles,6147
2023,Punjab,Lahore,Lahore,Pickups/Delivery Vans,127310
2023,Punjab,Lahore,Lahore,Taxis,27745
2023,Punjab,Lahore,Lahore,Tractors,61937
2023,Punjab,Lahore,Lahore,Trucks,44383
2023,Punjab,D.G.Khan,Layyah,Auto Rickshaws,11121
2023,Punjab,D.G.Khan,Layyah,Mini Buses/Buses/Flying/Luxury Coaches,283
2023,Punjab,D.G.Khan,Layyah,Motor Cars/Jeeps/Station Wagons,1967
2023,Punjab,D.G.Khan,Layyah,Motor Cycles/Scooters,206994
2023,Punjab,D.G.Khan,Layyah,Other Vehicles,33
2023,Punjab,D.G.Khan,Layyah,Pickups/Delivery Vans,617
2023,Punjab,D.G.Khan,Layyah,Taxis,134
2023,Punjab,D.G.Khan,Layyah,Tractors,14120
2023,Punjab,D.G.Khan,Layyah,Trucks,111
2023,Punjab,Multan,Lodhran,Auto Rickshaws,746
2023,Punjab,Multan,Lodhran,Mini Buses/Buses/Flying/Luxury Coaches,176
2023,Punjab,Multan,Lodhran,Motor Cars/Jeeps/Station Wagons,3306
2023,Punjab,Multan,Lodhran,Motor Cycles/Scooters,84408
2023,Punjab,Multan,Lodhran,Other Vehicles,17
2023,Punjab,Multan,Lodhran,Pickups/Delivery Vans,572
2023,Punjab,Multan,Lodhran,Taxis,356
2023,Punjab,Multan,Lodhran,Tractors,8194
2023,Punjab,Multan,Lodhran,Trucks,256
2023,Punjab,Gujranwala,M.B.Din,Auto Rickshaws,3849
2023,Punjab,Gujranwala,M.B.Din,Mini Buses/Buses/Flying/Luxury Coaches,381
2023,Punjab,Gujranwala,M.B.Din,Motor Cars/Jeeps/Station Wagons,2386
2023,Punjab,Gujranwala,M.B.Din,Motor Cycles/Scooters,181147
2023,Punjab,Gujranwala,M.B.Din,Other Vehicles,30
2023,Punjab,Gujranwala,M.B.Din,Pickups/Delivery Vans,1441
2023,Punjab,Gujranwala,M.B.Din,Taxis,220
2023,Punjab,Gujranwala,M.B.Din,Tractors,7468
2023,Punjab,Gujranwala,M.B.Din,Trucks,174
2023,Punjab,Sargodha,Mianwali,Auto Rickshaws,8400
2023,Punjab,Sargodha,Mianwali,Mini Buses/Buses/Flying/Luxury Coaches,767
2023,Punjab,Sargodha,Mianwali,Motor Cars/Jeeps/Station Wagons,1321
2023,Punjab,Sargodha,Mianwali,Motor Cycles/Scooters,211904
2023,Punjab,Sargodha,Mianwali,Other Vehicles,44
2023,Punjab,Sargodha,Mianwali,Pickups/Delivery Vans,3289
2023,Punjab,Sargodha,Mianwali,Taxis,262
2023,Punjab,Sargodha,Mianwali,Tractors,9946
2023,Punjab,Sargodha,Mianwali,Trucks,751
2023,Punjab,Multan,Multan,Auto Rickshaws,22828
2023,Punjab,Multan,Multan,Mini Buses/Buses/Flying/Luxury Coaches,5773
2023,Punjab,Multan,Multan,Motor Cars/Jeeps/Station Wagons,127812
2023,Punjab,Multan,Multan,Motor Cycles/Scooters,1424709
2023,Punjab,Multan,Multan,Other Vehicles,154
2023,Punjab,Multan,Multan,Pickups/Delivery Vans,21640
2023,Punjab,Multan,Multan,Taxis,10722
2023,Punjab,Multan,Multan,Tractors,21092
2023,Punjab,Multan,Multan,Trucks,6816
2023,Punjab,D.G.Khan,Muzaffargarh,Auto Rickshaws,791
2023,Punjab,D.G.Khan,Muzaffargarh,Mini Buses/Buses/Flying/Luxury Coaches,217
2023,Punjab,D.G.Khan,Muzaffargarh,Motor Cars/Jeeps/Station Wagons,2751
2023,Punjab,D.G.Khan,Muzaffargarh,Motor Cycles/Scooters,179222
2023,Punjab,D.G.Khan,Muzaffargarh,Other Vehicles,34
2023,Punjab,D.G.Khan,Muzaffargarh,Pickups/Delivery Vans,655
2023,Punjab,D.G.Khan,Muzaffargarh,Taxis,158
2023,Punjab,D.G.Khan,Muzaffargarh,Tractors,11553
2023,Punjab,D.G.Khan,Muzaffargarh,Trucks,533
2023,Punjab,Lahore,Nankana Sahib,Auto Rickshaws,47
2023,Punjab,Lahore,Nankana Sahib,Mini Buses/Buses/Flying/Luxury Coaches,39
2023,Punjab,Lahore,Nankana Sahib,Motor Cars/Jeeps/Station Wagons,546
2023,Punjab,Lahore,Nankana Sahib,Motor Cycles/Scooters,43921
2023,Punjab,Lahore,Nankana Sahib,Other Vehicles,18
2023,Punjab,Lahore,Nankana Sahib,Pickups/Delivery Vans,131
2023,Punjab,Lahore,Nankana Sahib,Taxis,1
2023,Punjab,Lahore,Nankana Sahib,Tractors,2397
2023,Punjab,Lahore,Nankana Sahib,Trucks,25
2023,Punjab,Gujranwala,Narowal,Auto Rickshaws,2670
2023,Punjab,Gujranwala,Narowal,Mini Buses/Buses/Flying/Luxury Coaches,46
